Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual principal; Renda habitual total; Escolaridade; Horas trabalhadas principal; Horas trabalhadas total 
PNADC_032021 ;  ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 152555,88113315 ; 152555,88113315 ; 152555,88113315 ; 0 ; 100 ; 100 ; 1663,77173108998 ; 1671,27907958611 ; 7,63886260844839 ; 44,6827447639831 ; 44,7889192869804 ; 
PNADC_032021 ;  ; Homem ;  ;  ; Sim ;  ; 20994941,4105007 ; 20994941,4105007 ; 20994941,4105007 ; 0 ; 100 ; 100 ; 2902,01329838625 ; 2957,00042911333 ; 11,4864617644941 ; 43,2623027980183 ; 43,7104088116652 ; 
PNADC_032021 ;  ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 271289,86251452 ; 271289,86251452 ; 271289,86251452 ; 0 ; 100 ; 100 ; 1100,61547215804 ; 1109,11182774585 ; 7,89450835477274 ; 33,8954187126918 ; 34,0858392304695 ; 
PNADC_032021 ;  ; Homem ;  ;  ; Não ;  ; 9408146,63381843 ; 9408146,63381843 ; 9408146,63381843 ; 0 ; 100 ; 100 ; 1914,97057983212 ; 1996,56737533228 ; 9,88016895159602 ; 37,9854202427197 ; 38,5250916390589 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 1270,79243528 ; 1270,79243528 ; 1270,79243528 ; 0 ; 100 ; 100 ; 1069,46963829502 ; 1069,46963829502 ; 7,96919922492978 ; 29,681799222183 ; 29,681799222183 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ;  ;  ; 566383,26600546 ; 364183,99066522 ; 395947,33833721 ; 8,02211420472755 ; 64,2999206586215 ; 69,9080220236226 ; 4337,16630850915 ; 4446,42538846854 ; 11,7915067572134 ; 42,5341591013704 ; 42,9847314143792 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 352,31637638 ; 352,31637638 ; 352,31637638 ; 0 ; 100 ; 100 ; 1438,39628859739 ; 1438,39628859739 ; 11 ; 43,4426292140102 ; 43,4426292140102 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ; Sim ;  ; 145597,04767508 ; 145597,04767508 ; 145597,04767508 ; 0 ; 100 ; 100 ; 4178,09576276077 ; 4253,38011127647 ; 13,0383672701635 ; 43,6007728337161 ; 43,7539415982749 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 918,4760589 ; 918,4760589 ; 918,4760589 ; 0 ; 100 ; 100 ; 832,301451758557 ; 832,301451758557 ; 6,80662047695318 ; 24,4033102384766 ; 24,4033102384766 ; 
PNADC_032021 ;  ; Homem ;  ; Amarela ; Não ;  ; 39218,88336814 ; 39218,88336814 ; 39218,88336814 ; 0 ; 100 ; 100 ; 3119,62129656516 ; 3245,93169672791 ; 11,273770541509 ; 36,5435361504835 ; 37,1424298014165 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 132398,57135979 ; 132398,57135979 ; 132398,57135979 ; 0 ; 100 ; 100 ; 1406,69463986213 ; 1419,06524633758 ; 8,26845240854154 ; 36,8178671431007 ; 37,0744933533985 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ;  ;  ; 35353811,6854869 ; 23364590,2669779 ; 25542060,9456638 ; 8,52503908481804 ; 66,0878959101581 ; 72,2469791175277 ; 3878,75097229889 ; 4013,24279545648 ; 11,0048232479997 ; 41,7308377297874 ; 42,4078204851679 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 46510,99599227 ; 46510,99599227 ; 46510,99599227 ; 0 ; 100 ; 100 ; 1722,06990829619 ; 1740,31492764806 ; 7,96530473587592 ; 44,1908404912325 ; 44,452892231316 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ; Sim ;  ; 9588321,51420456 ; 9588321,51420456 ; 9588321,51420456 ; 0 ; 100 ; 100 ; 3513,27760992824 ; 3590,38664905084 ; 12,1126671315996 ; 43,0348670216297 ; 43,5098096793025 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 85887,57536752 ; 85887,57536752 ; 85887,57536752 ; 0 ; 100 ; 100 ; 1231,60756246415 ; 1241,14869605637 ; 8,43963284594686 ; 32,8251553640258 ; 33,0788434683981 ; 
PNADC_032021 ;  ; Homem ;  ; Branca ; Não ;  ; 3123154,60838464 ; 3123154,60838464 ; 3123154,60838464 ; 0 ; 100 ; 100 ; 2757,98783694542 ; 2913,26902825672 ; 10,8597357792522 ; 38,54428709318 ; 39,2830921486456 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 2272,34587743 ; 2272,34587743 ; 2272,34587743 ; 0 ; 100 ; 100 ; 894,009086065777 ; 953,280032430915 ; 8,83676701351339 ; 33,1146263517351 ; 36,9004752526293 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ;  ;  ; 308811,91978773 ; 193366,51838343 ; 220402,17097577 ; 12,2665092057157 ; 62,616274176316 ; 71,3710050853184 ; 2178,92004345039 ; 2244,96478958352 ; 9,27513298175269 ; 40,8145197673601 ; 41,4261093577193 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 665,18445019 ; 665,18445019 ; 665,18445019 ; 0 ; 100 ; 100 ; 699,017265863996 ; 699,017265863996 ; 9,00248475951324 ; 18,4262178731614 ; 18,4262178731614 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ; Sim ;  ; 69650,32753653 ; 69650,32753653 ; 69650,32753653 ; 0 ; 100 ; 100 ; 2042,30077086879 ; 2099,62583752901 ; 10,5799924154005 ; 43,1295425331889 ; 43,532796988744 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 1607,16142724 ; 1607,16142724 ; 1607,16142724 ; 0 ; 100 ; 100 ; 974,713814610198 ; 1058,51628046174 ; 8,80944892695321 ; 39,193978899889 ; 44,5467443388241 ; 
PNADC_032021 ;  ; Homem ;  ; Indígena ; Não ;  ; 40268,97460038 ; 40268,97460038 ; 40268,97460038 ; 0 ; 100 ; 100 ; 1430,77776870709 ; 1490,41560618397 ; 9,75636781117023 ; 40,9089265641277 ; 41,7010224646185 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 234130,71564724 ; 234130,71564724 ; 234130,71564724 ; 0 ; 100 ; 100 ; 1263,85034048912 ; 1270,48981173847 ; 7,49093981945326 ; 38,4282624277681 ; 38,5319298987552 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ;  ;  ; 38264511,9933262 ; 24319172,8255404 ; 27389071,4184066 ; 11,2084800027325 ; 63,5554239651141 ; 71,5782587876297 ; 2266,78586342916 ; 2321,03799113409 ; 9,65651842631248 ; 40,5346073193342 ; 41,0173574074582 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 88395,96910793 ; 88395,96910793 ; 88395,96910793 ; 0 ; 100 ; 100 ; 1638,06096274419 ; 1641,41740700111 ; 7,45977274514783 ; 44,920950157674 ; 44,9663058511225 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ; Sim ;  ; 8893729,8912202 ; 8893729,8912202 ; 8893729,8912202 ; 0 ; 100 ; 100 ; 2362,58319630955 ; 2400,1476190237 ; 10,9118278527582 ; 43,4120268232703 ; 43,8172394870924 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 145734,74653931 ; 145734,74653931 ; 145734,74653931 ; 0 ; 100 ; 100 ; 1032,41007555152 ; 1041,08001999359 ; 7,51063892023929 ; 34,4900977990233 ; 34,6291345021828 ; 
PNADC_032021 ;  ; Homem ;  ; Parda ; Não ;  ; 5068633,04183316 ; 5068633,04183316 ; 5068633,04183316 ; 0 ; 100 ; 100 ; 1485,0439755352 ; 1533,09121895549 ; 9,31717607738957 ; 37,587845186867 ; 38,0412117254477 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 53677,69132532 ; 53677,69132532 ; 53677,69132532 ; 0 ; 100 ; 100 ; 1264,99849289606 ; 1266,06404603904 ; 7,94288937746475 ; 37,6817994802907 ; 37,7005272430126 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ;  ;  ; 8571231,31738889 ; 5695374,44441922 ; 6466410,45105256 ; 11,9237096449366 ; 66,4475643407818 ; 75,4431914342788 ; 2216,31392182141 ; 2259,02197016069 ; 9,83768303704428 ; 41,1322457684793 ; 41,7099556883888 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 16631,41520638 ; 16631,41520638 ; 16631,41520638 ; 0 ; 100 ; 100 ; 1680,7495482078 ; 1680,7495482078 ; 7,54878843553217 ; 45,868747711556 ; 45,868747711556 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ; Sim ;  ; 2293440,49102531 ; 2293440,49102531 ; 2293440,49102531 ; 0 ; 100 ; 100 ; 2382,34402098691 ; 2411,14948237035 ; 10,9983822047672 ; 43,6098323177221 ; 44,1329838444198 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 37046,27611894 ; 37046,27611894 ; 37046,27611894 ; 0 ; 100 ; 100 ; 1076,42534570142 ; 1077,97420419531 ; 8,10696697586856 ; 34,006381879068 ; 34,0335172128158 ; 
PNADC_032021 ;  ; Homem ;  ; Preta ; Não ;  ; 1134884,76335808 ; 1134884,76335808 ; 1134884,76335808 ; 0 ; 100 ; 100 ; 1491,8862280036 ; 1520,2620257127 ; 9,57578436781533 ; 38,1730669742999 ; 38,5401278276623 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 287808,40697256 ; 287808,40697256 ; 287808,40697256 ; 0 ; 100 ; 100 ; 1264,06534755595 ; 1269,66102725329 ; 7,57459961722403 ; 38,2890433962535 ; 38,3768691915596 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ;  ;  ; 46835743,310715 ; 30014547,2699596 ; 33855481,8694592 ; 11,3450891477768 ; 64,0847035795691 ; 72,2855654171154 ; 2257,1656456352 ; 2309,21837343413 ; 9,68955420536402 ; 40,648011486975 ; 41,1487805641689 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 105027,38431431 ; 105027,38431431 ; 105027,38431431 ; 0 ; 100 ; 100 ; 1644,82083393448 ; 1647,6457747324 ; 7,47286364764873 ; 45,071036868422 ; 45,1092103457786 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ; Sim ;  ; 11187170,3822455 ; 11187170,3822455 ; 11187170,3822455 ; 0 ; 100 ; 100 ; 2366,63429000908 ; 2402,40307040361 ; 10,929532388742 ; 43,4525781972838 ; 43,8819690718904 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 182781,02265825 ; 182781,02265825 ; 182781,02265825 ; 0 ; 100 ; 100 ; 1041,39669696884 ; 1048,61272545678 ; 7,63434893181599 ; 34,3920576782647 ; 34,5084140781355 ; 
PNADC_032021 ;  ; Homem ;  ; Negra ; Não ;  ; 6203517,80519124 ; 6203517,80519124 ; 6203517,80519124 ; 0 ; 100 ; 100 ; 1486,29504275403 ; 1530,74618441212 ; 9,36398261903058 ; 37,6949069074261 ; 38,1324845000859 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 136037,33667511 ; 136037,33667511 ; 136037,33667511 ; 0 ; 100 ; 100 ; 1395,557447991 ; 1408,64962356037 ; 8,2683646623887 ; 36,697207685703 ; 37,0102077987611 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ;  ;  ; 36256954,7797375 ; 23936130,9786435 ; 26176220,3349962 ; 8,5577265460201 ; 66,0180401913413 ; 72,1964116788568 ; 3872,11607616218 ; 4005,60005619828 ; 11,0030691333188 ; 41,7345475604976 ; 42,4077615529697 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 47528,49681884 ; 47528,49681884 ; 47528,49681884 ; 0 ; 100 ; 100 ; 1705,64898982672 ; 1723,50341567124 ; 7,99428716879334 ; 43,8247057598346 ; 44,0811474369036 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ; Sim ;  ; 9807771,02825519 ; 9807771,02825519 ; 9807771,02825519 ; 0 ; 100 ; 100 ; 3512,68989029875 ; 3589,59830762771 ; 12,1162151480669 ; 43,0452663985143 ; 43,5147197140678 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 88508,83985627 ; 88508,83985627 ; 88508,83985627 ; 0 ; 100 ; 100 ; 1224,24033298234 ; 1235,11167598911 ; 8,4203024762661 ; 32,869801631203 ; 33,2131731450088 ; 
PNADC_032021 ;  ; Homem ;  ; Não Negra ; Não ;  ; 3204628,82862719 ; 3204628,82862719 ; 3204628,82862719 ; 0 ; 100 ; 100 ; 2746,59876253887 ; 2900,22401428758 ; 10,8533142206871 ; 38,5477957141128 ; 39,2851002101943 ; 
PNADC_032021 ;  ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 4932834,51328792 ; 4932834,51328792 ; 4932834,51328792 ; 0 ; 100 ; 100 ; 1031,82234615993 ; 1041,75795133808 ; 8,96072116345455 ; 31,5409069247312 ; 31,7845298378585 ; 
PNADC_032021 ;  ; Mulher ;  ;  ;  ;  ; 88793291,0835321 ; 39025767,3734731 ; 46398133,2300578 ; 15,8893587809448 ; 43,9512567866864 ; 52,2540978759406 ; 2380,55899351166 ; 2467,32362458221 ; 10,6761652317003 ; 36,5148838643088 ; 37,1857495378085 ; 
PNADC_032021 ;  ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 1152397,90550255 ; 1152397,90550255 ; 1152397,90550255 ; 0 ; 100 ; 100 ; 1491,66140273415 ; 1502,24560211169 ; 9,05258672304529 ; 40,9897322994853 ; 41,1541595538882 ; 
PNADC_032021 ;  ; Mulher ;  ;  ; Sim ;  ; 15026183,3294126 ; 15026183,3294126 ; 15026183,3294126 ; 0 ; 100 ; 100 ; 2448,47693289781 ; 2503,95258597972 ; 12,5467117734341 ; 41,1203759814896 ; 41,5984416918898 ; 
PNADC_032021 ;  ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 3780436,60778537 ; 3780436,60778537 ; 3780436,60778537 ; 0 ; 100 ; 100 ; 891,280004699932 ; 901,017377591945 ; 8,93261435407954 ; 28,660602954311 ; 28,9283672354091 ; 
PNADC_032021 ;  ; Mulher ;  ;  ; Não ;  ; 8589776,68071627 ; 8589776,68071627 ; 8589776,68071627 ; 0 ; 100 ; 100 ; 1483,51377282635 ; 1555,43991794569 ; 10,899091250619 ; 32,259064159063 ; 32,8623980421261 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 14779,77853671 ; 14779,77853671 ; 14779,77853671 ; 0 ; 100 ; 100 ; 1237,70489444776 ; 1237,70489444776 ; 8,94917178707184 ; 30,1293653830889 ; 30,1293653830889 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ;  ;  ; 678575,2223733 ; 359071,01984371 ; 399257,14453861 ; 10,065223689695 ; 52,9154333970327 ; 58,8375660316948 ; 4068,57558304001 ; 4133,91676965055 ; 12,2045627751699 ; 37,8745336043471 ; 38,344750858789 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 1804,70829512 ; 1804,70829512 ; 1804,70829512 ; 0 ; 100 ; 100 ; 1332,64543238515 ; 1332,64543238515 ; 8,66380448407611 ; 38,3725100105473 ; 38,3725100105473 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 154220,80463824 ; 154220,80463824 ; 154220,80463824 ; 0 ; 100 ; 100 ; 4219,533832763 ; 4230,45719837193 ; 14,0446931093714 ; 40,4264300825294 ; 40,5465886705183 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 12975,07024159 ; 12975,07024159 ; 12975,07024159 ; 0 ; 100 ; 100 ; 1224,49957276791 ; 1224,49957276791 ; 8,98909840356712 ; 28,9828227278234 ; 28,9828227278234 ; 
PNADC_032021 ;  ; Mulher ;  ; Amarela ; Não ;  ; 47000,90193442 ; 47000,90193442 ; 47000,90193442 ; 0 ; 100 ; 100 ; 2029,52848501789 ; 2050,90184059793 ; 12,5629636102106 ; 33,889113870527 ; 34,2840749353972 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1661248,78166869 ; 1661248,78166869 ; 1661248,78166869 ; 0 ; 100 ; 100 ; 1138,07521200574 ; 1145,99970425416 ; 8,97909794302383 ; 31,7982559443793 ; 31,9394527641355 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ;  ;  ; 39426593,4327339 ; 18375709,9369382 ; 20997252,9503613 ; 12,4851713679903 ; 46,6073995672216 ; 53,2565741095154 ; 2982,7430981533 ; 3104,63393476422 ; 11,242550949933 ; 37,3969768152173 ; 38,1902837844602 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 420890,58244117 ; 420890,58244117 ; 420890,58244117 ; 0 ; 100 ; 100 ; 1536,30177363254 ; 1538,88797427295 ; 9,20903361812241 ; 40,1767256290125 ; 40,225871873076 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ; Sim ;  ; 7519294,42092561 ; 7519294,42092561 ; 7519294,42092561 ; 0 ; 100 ; 100 ; 2887,3745640433 ; 2969,00277650543 ; 12,9927291360199 ; 40,944268798389 ; 41,5499848852365 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1240358,19922752 ; 1240358,19922752 ; 1240358,19922752 ; 0 ; 100 ; 100 ; 1002,63585128054 ; 1012,37593011315 ; 8,90127490658223 ; 28,9551909428925 ; 29,1276232722309 ; 
PNADC_032021 ;  ; Mulher ;  ; Branca ; Não ;  ; 3290684,02914751 ; 3290684,02914751 ; 3290684,02914751 ; 0 ; 100 ; 100 ; 1991,68983044073 ; 2134,08977580669 ; 11,4642761280833 ; 33,0097882039597 ; 33,824878433894 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 17539,32873429 ; 17539,32873429 ; 17539,32873429 ; 0 ; 100 ; 100 ; 1016,93552488724 ; 1027,63949280905 ; 9,33983476207104 ; 28,7011727077181 ; 28,7939190435952 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ;  ;  ; 336724,75906327 ; 137263,6457198 ; 165578,50481618 ; 17,1005645496161 ; 40,7643459606748 ; 49,1732491773995 ; 1688,9561390045 ; 1708,11466167023 ; 9,9576953378614 ; 34,6188552077079 ; 34,9836140386352 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 3780,40253964 ; 3780,40253964 ; 3780,40253964 ; 0 ; 100 ; 100 ; 1421,79800966799 ; 1470,96951225691 ; 8,54515263124726 ; 46,8084169667104 ; 47,2387173002841 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 42018,95488111 ; 42018,95488111 ; 42018,95488111 ; 0 ; 100 ; 100 ; 1801,98169660847 ; 1806,4056065746 ; 12,0865801150766 ; 41,2466753441712 ; 41,2853890265665 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 13758,92619465 ; 13758,92619465 ; 13758,92619465 ; 0 ; 100 ; 100 ; 904,278576961204 ; 904,278576961204 ; 9,47920377072217 ; 23,7260263035464 ; 23,7260263035464 ; 
PNADC_032021 ;  ; Mulher ;  ; Indígena ; Não ;  ; 31539,67542352 ; 31539,67542352 ; 31539,67542352 ; 0 ; 100 ; 100 ; 1190,20797229152 ; 1229,53143822653 ; 10,2957955069982 ; 29,6599489911852 ; 30,4238218880773 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2525480,68727807 ; 2525480,68727807 ; 2525480,68727807 ; 0 ; 100 ; 100 ; 961,334498063615 ; 971,316685055808 ; 8,94053832641272 ; 31,1185259489458 ; 31,4082950676621 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ;  ;  ; 39662558,3999074 ; 16254871,4423552 ; 19908001,4709213 ; 18,3500590649548 ; 40,9829120917048 ; 50,1934375241103 ; 1801,65890668497 ; 1854,28985347737 ; 10,1433287787571 ; 35,6471850432053 ; 36,1819166296481 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 549470,20084234 ; 549470,20084234 ; 549470,20084234 ; 0 ; 100 ; 100 ; 1458,9404033179 ; 1467,28719438542 ; 8,89140796328865 ; 41,3863967593071 ; 41,5084324097364 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ; Sim ;  ; 5801870,02770171 ; 5801870,02770171 ; 5801870,02770171 ; 0 ; 100 ; 100 ; 1953,7655865516 ; 1979,62989988136 ; 12,0710355546362 ; 41,3081175049361 ; 41,6112448740546 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 1976010,48643573 ; 1976010,48643573 ; 1976010,48643573 ; 0 ; 100 ; 100 ; 822,587126290122 ; 833,025310455904 ; 8,95434898239557 ; 28,2633340989425 ; 28,5997449450891 ; 
PNADC_032021 ;  ; Mulher ;  ; Parda ; Não ;  ; 4195455,43177509 ; 4195455,43177509 ; 4195455,43177509 ; 0 ; 100 ; 100 ; 1169,12189279985 ; 1196,9360199519 ; 10,5562245846386 ; 31,6583357048026 ; 32,1233331201918 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 711525,73931404 ; 711525,73931404 ; 711525,73931404 ; 0 ; 100 ; 100 ; 1030,69170887783 ; 1045,37922998479 ; 8,97494102482811 ; 32,5625973379743 ; 32,8911243818032 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ;  ;  ; 8657889,055222 ; 3887467,96199637 ; 4915054,390727 ; 20,9069187651174 ; 44,90087522722 ; 56,7696624359316 ; 1811,81723913091 ; 1878,94591681138 ; 10,3643033786244 ; 35,9268001407876 ; 36,6186214526609 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 176452,01138428 ; 176452,01138428 ; 176452,01138428 ; 0 ; 100 ; 100 ; 1490,19693431886 ; 1526,10755167608 ; 9,19143984693483 ; 41,5958908935481 ; 42,1632903223345 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1505900,42482772 ; 1505900,42482772 ; 1505900,42482772 ; 0 ; 100 ; 100 ; 1994,85710341088 ; 2039,80549470264 ; 11,996102432453 ; 41,3418832774123 ; 41,9043036616139 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 535073,72792976 ; 535073,72792976 ; 535073,72792976 ; 0 ; 100 ; 100 ; 878,725026836489 ; 886,393686478485 ; 8,90368663919585 ; 29,5836754920583 ; 29,8334292555152 ; 
PNADC_032021 ;  ; Mulher ;  ; Preta ; Não ;  ; 1022354,82033096 ; 1022354,82033096 ; 1022354,82033096 ; 0 ; 100 ; 100 ; 1125,29224073712 ; 1155,86944494016 ; 10,3992834635628 ; 32,3348793880499 ; 32,8305655683447 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3237006,42659211 ; 3237006,42659211 ; 3237006,42659211 ; 0 ; 100 ; 100 ; 976,579632975479 ; 987,596080898048 ; 8,94809052974511 ; 31,4359469939768 ; 31,7342354845094 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ;  ;  ; 48320447,4551294 ; 20142339,4043515 ; 24823055,8616483 ; 18,8563264868951 ; 41,6849190460328 ; 51,3717425417037 ; 1803,64690944573 ; 1859,11501810219 ; 10,1829091836938 ; 35,7011507078543 ; 36,266200583673 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 725922,21222662 ; 725922,21222662 ; 725922,21222662 ; 0 ; 100 ; 100 ; 1466,53801869751 ; 1481,58482873173 ; 8,9636975778487 ; 41,4373191043428 ; 41,6676106163026 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ; Sim ;  ; 7307770,45252943 ; 7307770,45252943 ; 7307770,45252943 ; 0 ; 100 ; 100 ; 1962,23324889775 ; 1992,03018727329 ; 12,0556192243414 ; 41,3150755629986 ; 41,6716350239029 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2511084,21436549 ; 2511084,21436549 ; 2511084,21436549 ; 0 ; 100 ; 100 ; 834,547942796132 ; 844,3960483463 ; 8,94354351043603 ; 28,5446787019283 ; 28,8626242461064 ; 
PNADC_032021 ;  ; Mulher ;  ; Negra ; Não ;  ; 5217810,25210605 ; 5217810,25210605 ; 5217810,25210605 ; 0 ; 100 ; 100 ; 1160,52852218069 ; 1188,88520062631 ; 10,5254408900753 ; 31,7908947022198 ; 32,2619051393969 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1695828,08669581 ; 1695828,08669581 ; 1695828,08669581 ; 0 ; 100 ; 100 ; 1137,23152505612 ; 1145,10476327875 ; 8,98444005301264 ; 31,7412550455415 ; 31,8805319894265 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40472843,6284027 ; 18883427,9691216 ; 21575077,3684095 ; 12,475734632725 ; 46,6570329045763 ; 53,3075401533404 ; 2993,55646147252 ; 3113,58811412406 ; 11,248196757784 ; 37,3828665975648 ; 38,1666025462453 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 426475,69327593 ; 426475,69327593 ; 426475,69327593 ; 0 ; 100 ; 100 ; 1534,42497122361 ; 1537,41317333502 ; 9,20289780332543 ; 40,2278759764444 ; 40,2801929082515 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 7718412,87688319 ; 7718412,87688319 ; 7718412,87688319 ; 0 ; 100 ; 100 ; 2908,8510128213 ; 2988,63919693562 ; 13,0097841354009 ; 40,9360349943506 ; 41,5291424619135 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1269352,39341988 ; 1269352,39341988 ; 1269352,39341988 ; 0 ; 100 ; 100 ; 1003,46625133672 ; 1012,98465314111 ; 8,91140779908861 ; 28,8899289962593 ; 29,0584226743076 ; 
PNADC_032021 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 3371966,42861022 ; 3371966,42861022 ; 3371966,42861022 ; 0 ; 100 ; 100 ; 1983,80913391995 ; 2123,42782876089 ; 11,4690083170787 ; 32,9835136585931 ; 33,79160599556 ; 
PNADC_032021 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 195205,98560181 ; 195205,98560181 ; 195205,98560181 ; 0 ; 100 ; 100 ; 723,553977765104 ; 727,538495706876 ; 8,61699965826041 ; 30,9889430781161 ; 31,0996694715767 ; 
PNADC_032021 ; Ceará ;  ;  ;  ;  ;  ; 7407976,11247059 ; 3460436,25746718 ; 3952118,0682374 ; 12,4409696846305 ; 46,712303130161 ; 53,3494980037045 ; 1933,37389637394 ; 1993,24786567901 ; 9,93245478559198 ; 37,7165720786358 ; 38,2171368286491 ; 
