Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade; Força de trabalho; Pessoas ocupadas; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual
Bahia ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 3060.44813284 ; 3060.44813284 ; 3060.44813284 ; 0 ; 100 ; 100 ; 351.429898190347 
Bahia ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 3060.44813284 ; 3060.44813284 ; 3060.44813284 ; 0 ; 100 ; 100 ; 351.429898190347 
Bahia ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 36011.04914482 ; 36011.04914482 ; 36011.04914482 ; 0 ; 100 ; 100 ; 1119.93788768386 
Bahia ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 150136.05555663 ; 150136.05555663 ; 150136.05555663 ; 0 ; 100 ; 100 ; 515.423749484821 
Bahia ; Mulher ;  ; Parda ;  ;  ; Serviços domésticos ; 186147.10470145 ; 186147.10470145 ; 186147.10470145 ; 0 ; 100 ; 100 ; 632.568985334314 
Bahia ; Mulher ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 32428.4199546 ; 32428.4199546 ; 32428.4199546 ; 0 ; 100 ; 100 ; 1251.21938372828 
Bahia ; Mulher ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 81949.29937803 ; 81949.29937803 ; 81949.29937803 ; 0 ; 100 ; 100 ; 618.103141615163 
Bahia ; Mulher ;  ; Preta ;  ;  ; Serviços domésticos ; 114377.71933263 ; 114377.71933263 ; 114377.71933263 ; 0 ; 100 ; 100 ; 797.604529640001 
Bahia ; Mulher ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ; Mulher ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 72636.55561623 ; 72636.55561623 ; 72636.55561623 ; 0 ; 100 ; 100 ; 1178.59898413726 
Bahia ; Mulher ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 271150.56920422 ; 271150.56920422 ; 271150.56920422 ; 0 ; 100 ; 100 ; 557.25083116776 
Bahia ; Mulher ;  ;  ;  ;  ; Serviços domésticos ; 343787.12482045 ; 343787.12482045 ; 343787.12482045 ; 0 ; 100 ; 100 ; 688.652371372961 
Bahia ;  ; Jovem ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 6284.85837148 ; 6284.85837148 ; 6284.85837148 ; 0 ; 100 ; 100 ; 564.51765767091 
Bahia ;  ; Jovem ; Branca ;  ;  ; Serviços domésticos ; 6284.85837148 ; 6284.85837148 ; 6284.85837148 ; 0 ; 100 ; 100 ; 564.51765767091 
Bahia ;  ; Jovem ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 1183.17583597 ; 1183.17583597 ; 1183.17583597 ; 0 ; 100 ; 100 ; 140 
Bahia ;  ; Jovem ; Indígena ;  ;  ; Serviços domésticos ; 1183.17583597 ; 1183.17583597 ; 1183.17583597 ; 0 ; 100 ; 100 ; 140 
Bahia ;  ; Jovem ; Parda ; Contribuinte ;  ; Serviços domésticos ; 3844.84371966 ; 3844.84371966 ; 3844.84371966 ; 0 ; 100 ; 100 ; 797.232000318353 
Bahia ;  ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 27303.06028804 ; 27303.06028804 ; 27303.06028804 ; 0 ; 100 ; 100 ; 344.181720152595 
Bahia ;  ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 31147.9040077 ; 31147.9040077 ; 31147.9040077 ; 0 ; 100 ; 100 ; 401.766836823711 
Bahia ;  ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 1221.07527634 ; 1221.07527634 ; 1221.07527634 ; 0 ; 100 ; 100 ; 1320 
Bahia ;  ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 18575.21159826 ; 18575.21159826 ; 18575.21159826 ; 0 ; 100 ; 100 ; 580.735577675259 
Bahia ;  ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 19796.2868746 ; 19796.2868746 ; 19796.2868746 ; 0 ; 100 ; 100 ; 626.334912262431 
Bahia ;  ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 5065.918996 ; 5065.918996 ; 5065.918996 ; 0 ; 100 ; 100 ; 923.238570928148 
Bahia ;  ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 53346.30609375 ; 53346.30609375 ; 53346.30609375 ; 0 ; 100 ; 100 ; 449.758105546404 
Bahia ;  ; Jovem ;  ;  ;  ; Serviços domésticos ; 58412.22508975 ; 58412.22508975 ; 58412.22508975 ; 0 ; 100 ; 100 ; 491.463271167427 
Bahia ;  ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 101.20198682 ; 101.20198682 ; 101.20198682 ; 0 ; 100 ; 100 ; 480 
Bahia ;  ; Pleno ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 584.97674371 ; 584.97674371 ; 584.97674371 ; 0 ; 100 ; 100 ; 300 
Bahia ;  ; Pleno ; Amarela ;  ;  ; Serviços domésticos ; 686.17873053 ; 686.17873053 ; 686.17873053 ; 0 ; 100 ; 100 ; 326.54754048341 
Bahia ;  ; Pleno ; Branca ; Contribuinte ;  ; Serviços domésticos ; 2824.8748612 ; 2824.8748612 ; 2824.8748612 ; 0 ; 100 ; 100 ; 1054.1546606318 
Bahia ;  ; Pleno ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 22113.877119 ; 22113.877119 ; 22113.877119 ; 0 ; 100 ; 100 ; 579.698535518547 
Bahia ;  ; Pleno ; Branca ;  ;  ; Serviços domésticos ; 24938.7519802 ; 24938.7519802 ; 24938.7519802 ; 0 ; 100 ; 100 ; 633.441368425298 
Bahia ;  ; Pleno ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 1877.27229687 ; 1877.27229687 ; 1877.27229687 ; 0 ; 100 ; 100 ; 484.686403896797 
Bahia ;  ; Pleno ; Indígena ;  ;  ; Serviços domésticos ; 1877.27229687 ; 1877.27229687 ; 1877.27229687 ; 0 ; 100 ; 100 ; 484.686403896797 
Bahia ;  ; Pleno ; Parda ; Contribuinte ;  ; Serviços domésticos ; 19760.18498942 ; 19760.18498942 ; 19760.18498942 ; 0 ; 100 ; 100 ; 1206.7172856185 
Bahia ;  ; Pleno ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 93344.01299061 ; 93344.01299061 ; 93344.01299061 ; 0 ; 100 ; 100 ; 540.775152682533 
Bahia ;  ; Pleno ; Parda ;  ;  ; Serviços domésticos ; 113104.19798003 ; 113104.19798003 ; 113104.19798003 ; 0 ; 100 ; 100 ; 657.218563916107 
Bahia ;  ; Pleno ; Preta ; Contribuinte ;  ; Serviços domésticos ; 23149.7742255 ; 23149.7742255 ; 23149.7742255 ; 0 ; 100 ; 100 ; 1242.93868788734 
Bahia ;  ; Pleno ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 44420.73548526 ; 44420.73548526 ; 44420.73548526 ; 0 ; 100 ; 100 ; 628.773315085668 
Bahia ;  ; Pleno ; Preta ;  ;  ; Serviços domésticos ; 67570.50971076 ; 67570.50971076 ; 67570.50971076 ; 0 ; 100 ; 100 ; 839.187440690742 
Bahia ;  ; Pleno ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Pleno ;  ; Contribuinte ;  ; Serviços domésticos ; 45836.03606294 ; 45836.03606294 ; 45836.03606294 ; 0 ; 100 ; 100 ; 1214.00416633723 
Bahia ;  ; Pleno ;  ; Não contribuinte ;  ; Serviços domésticos ; 162340.87463545 ; 162340.87463545 ; 162340.87463545 ; 0 ; 100 ; 100 ; 568.656028524158 
Bahia ;  ; Pleno ;  ;  ;  ; Serviços domésticos ; 208176.91069839 ; 208176.91069839 ; 208176.91069839 ; 0 ; 100 ; 100 ; 710.812765329434 
Bahia ;  ; Senior ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 1126.38994031 ; 1126.38994031 ; 1126.38994031 ; 0 ; 100 ; 100 ; 197.204133699886 
Bahia ;  ; Senior ; Amarela ;  ;  ; Serviços domésticos ; 1126.38994031 ; 1126.38994031 ; 1126.38994031 ; 0 ; 100 ; 100 ; 197.204133699886 
Bahia ;  ; Senior ; Branca ; Contribuinte ;  ; Serviços domésticos ; 2873.50924987 ; 2873.50924987 ; 2873.50924987 ; 0 ; 100 ; 100 ; 1320 
Bahia ;  ; Senior ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 5656.37026295 ; 5656.37026295 ; 5656.37026295 ; 0 ; 100 ; 100 ; 959.643557239188 
Bahia ;  ; Senior ; Branca ;  ;  ; Serviços domésticos ; 8529.87951282 ; 8529.87951282 ; 8529.87951282 ; 0 ; 100 ; 100 ; 1081.03889113191 
Bahia ;  ; Senior ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Parda ; Contribuinte ;  ; Serviços domésticos ; 17367.53733014 ; 17367.53733014 ; 17367.53733014 ; 0 ; 100 ; 100 ; 1239.44594427568 
Bahia ;  ; Senior ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 33910.85243202 ; 33910.85243202 ; 33910.85243202 ; 0 ; 100 ; 100 ; 660.639391466887 
Bahia ;  ; Senior ; Parda ;  ;  ; Serviços domésticos ; 51278.38976216 ; 51278.38976216 ; 51278.38976216 ; 0 ; 100 ; 100 ; 857.524698896659 
Bahia ;  ; Senior ; Preta ; Contribuinte ;  ; Serviços domésticos ; 6648.66992352 ; 6648.66992352 ; 6648.66992352 ; 0 ; 100 ; 100 ; 1204.82301779713 
Bahia ;  ; Senior ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 25382.0810605 ; 25382.0810605 ; 25382.0810605 ; 0 ; 100 ; 100 ; 671.077612080751 
Bahia ;  ; Senior ; Preta ;  ;  ; Serviços domésticos ; 32030.75098402 ; 32030.75098402 ; 32030.75098402 ; 0 ; 100 ; 100 ; 781.86792816088 
Bahia ;  ; Senior ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Senior ;  ; Contribuinte ;  ; Serviços domésticos ; 26889.71650353 ; 26889.71650353 ; 26889.71650353 ; 0 ; 100 ; 100 ; 1239.49341276781 
Bahia ;  ; Senior ;  ; Não contribuinte ;  ; Serviços domésticos ; 66075.69369578 ; 66075.69369578 ; 66075.69369578 ; 0 ; 100 ; 100 ; 682.41785167126 
Bahia ;  ; Senior ;  ;  ;  ; Serviços domésticos ; 92965.41019931 ; 92965.41019931 ; 92965.41019931 ; 0 ; 100 ; 100 ; 843.932797549237 
Bahia ;  ; Idoso ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Branca ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 1612.2436895 ; 1612.2436895 ; 1612.2436895 ; 0 ; 100 ; 100 ; 484.710037472059 
Bahia ;  ; Idoso ; Branca ;  ;  ; Serviços domésticos ; 1612.2436895 ; 1612.2436895 ; 1612.2436895 ; 0 ; 100 ; 100 ; 484.710037472059 
Bahia ;  ; Idoso ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Parda ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 1228.05742287 ; 1228.05742287 ; 1228.05742287 ; 0 ; 100 ; 100 ; 732.305807478678 
Bahia ;  ; Idoso ; Parda ;  ;  ; Serviços domésticos ; 1228.05742287 ; 1228.05742287 ; 1228.05742287 ; 0 ; 100 ; 100 ; 732.305807478678 
Bahia ;  ; Idoso ; Preta ; Contribuinte ;  ; Serviços domésticos ; 3928.24681777 ; 3928.24681777 ; 3928.24681777 ; 0 ; 100 ; 100 ; 1401.45389589457 
Bahia ;  ; Idoso ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 844.47380074 ; 844.47380074 ; 844.47380074 ; 0 ; 100 ; 100 ; 224.956057722019 
Bahia ;  ; Idoso ; Preta ;  ;  ; Serviços domésticos ; 4772.72061851 ; 4772.72061851 ; 4772.72061851 ; 0 ; 100 ; 100 ; 1193.28717498683 
Bahia ;  ; Idoso ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ; Idoso ;  ; Contribuinte ;  ; Serviços domésticos ; 3928.24681777 ; 3928.24681777 ; 3928.24681777 ; 0 ; 100 ; 100 ; 1401.45389589457 
Bahia ;  ; Idoso ;  ; Não contribuinte ;  ; Serviços domésticos ; 3684.77491311 ; 3684.77491311 ; 3684.77491311 ; 0 ; 100 ; 100 ; 511.388569511565 
Bahia ;  ; Idoso ;  ;  ;  ; Serviços domésticos ; 7613.02173088 ; 7613.02173088 ; 7613.02173088 ; 0 ; 100 ; 100 ; 1003.60832326147 
Bahia ;  ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 101.20198682 ; 101.20198682 ; 101.20198682 ; 0 ; 100 ; 100 ; 480 
Bahia ;  ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 1711.36668402 ; 1711.36668402 ; 1711.36668402 ; 0 ; 100 ; 100 ; 232.341659571219 
Bahia ;  ;  ; Amarela ;  ;  ; Serviços domésticos ; 1812.56867084 ; 1812.56867084 ; 1812.56867084 ; 0 ; 100 ; 100 ; 246.169282495056 
Bahia ;  ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 5698.38411107 ; 5698.38411107 ; 5698.38411107 ; 0 ; 100 ; 100 ; 1188.21179451741 
Bahia ;  ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 35667.34944293 ; 35667.34944293 ; 35667.34944293 ; 0 ; 100 ; 100 ; 635.133719823034 
Bahia ;  ;  ; Branca ;  ;  ; Serviços domésticos ; 41365.733554 ; 41365.733554 ; 41365.733554 ; 0 ; 100 ; 100 ; 712.274129210303 
Bahia ;  ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 3060.44813284 ; 3060.44813284 ; 3060.44813284 ; 0 ; 100 ; 100 ; 351.429898190347 
Bahia ;  ;  ; Indígena ;  ;  ; Serviços domésticos ; 3060.44813284 ; 3060.44813284 ; 3060.44813284 ; 0 ; 100 ; 100 ; 351.429898190347 
Bahia ;  ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 40972.56603922 ; 40972.56603922 ; 40972.56603922 ; 0 ; 100 ; 100 ; 1182.16449765002 
Bahia ;  ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 155785.98313354 ; 155785.98313354 ; 155785.98313354 ; 0 ; 100 ; 100 ; 534.839238364948 
Bahia ;  ;  ; Parda ;  ;  ; Serviços domésticos ; 196758.54917276 ; 196758.54917276 ; 196758.54917276 ; 0 ; 100 ; 100 ; 670.474366807969 
Bahia ;  ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 34947.76624313 ; 34947.76624313 ; 34947.76624313 ; 0 ; 100 ; 100 ; 1256.19750425455 
Bahia ;  ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 89222.50194476 ; 89222.50194476 ; 89222.50194476 ; 0 ; 100 ; 100 ; 626.985053915942 
Bahia ;  ;  ; Preta ;  ;  ; Serviços domésticos ; 124170.26818789 ; 124170.26818789 ; 124170.26818789 ; 0 ; 100 ; 100 ; 804.077122352382 
Bahia ;  ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Bahia ;  ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 81719.91838024 ; 81719.91838024 ; 81719.91838024 ; 0 ; 100 ; 100 ; 1213.37705436564 
Bahia ;  ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 285447.64933809 ; 285447.64933809 ; 285447.64933809 ; 0 ; 100 ; 100 ; 572.441409178957 
Bahia ;  ;  ;  ;  ;  ; Serviços domésticos ; 367167.56771833 ; 367167.56771833 ; 367167.56771833 ; 0 ; 100 ; 100 ; 715.766700964894 
Pernambuco ; Homem ; Jovem ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Amarela ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Branca ; Contribuinte ;  ; Serviços domésticos ; 382.57677701 ; 382.57677701 ; 382.57677701 ; 0 ; 100 ; 100 ; 1320 
Pernambuco ; Homem ; Jovem ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 2003.32123932 ; 2003.32123932 ; 2003.32123932 ; 0 ; 100 ; 100 ; 733.014849167301 
Pernambuco ; Homem ; Jovem ; Branca ;  ;  ; Serviços domésticos ; 2385.89801633 ; 2385.89801633 ; 2385.89801633 ; 0 ; 100 ; 100 ; 827.137433461047 
Pernambuco ; Homem ; Jovem ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Indígena ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Parda ; Contribuinte ;  ; Serviços domésticos ; 491.30096838 ; 491.30096838 ; 491.30096838 ; 0 ; 100 ; 100 ; 1320 
Pernambuco ; Homem ; Jovem ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 4808.59375128 ; 4808.59375128 ; 4808.59375128 ; 0 ; 100 ; 100 ; 880.694877664517 
Pernambuco ; Homem ; Jovem ; Parda ;  ;  ; Serviços domésticos ; 5299.89471966 ; 5299.89471966 ; 5299.89471966 ; 0 ; 100 ; 100 ; 921.418522837522 
Pernambuco ; Homem ; Jovem ; Preta ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Preta ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Não-negra ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Não-negra ; Não contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ; Não-negra ;  ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
Pernambuco ; Homem ; Jovem ;  ; Contribuinte ;  ; Serviços domésticos ; 873.87774539 ; 873.87774539 ; 873.87774539 ; 0 ; 100 ; 100 ; 1320 
Pernambuco ; Homem ; Jovem ;  ; Não contribuinte ;  ; Serviços domésticos ; 6811.9149906 ; 6811.9149906 ; 6811.9149906 ; 0 ; 100 ; 100 ; 837.263546222461 
Pernambuco ; Homem ; Jovem ;  ;  ;  ; Serviços domésticos ; 7685.79273599 ; 7685.79273599 ; 7685.79273599 ; 0 ; 100 ; 100 ; 892.150876434904 
Pernambuco ; Homem ; Pleno ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN 
